km	long	lat	alt	name
2792.121	138.05219	-33.08561	8.1	
2792.405	138.05364	-33.08787	7.3	
2792.733	138.05561	-33.09031	8.8	
2793.146	138.05835	-33.09324	9.0	
2793.546	138.06103	-33.09605	12.4	
2793.912	138.06347	-33.09864	19.4	
2794.227	138.06553	-33.10088	18.6	
2794.519	138.06708	-33.10317	18.7	
2794.749	138.06785	-33.10514	21.6	
2795.034	138.06835	-33.10768	19.4	
2795.389	138.06839	-33.11088	20.3	
2795.936	138.06838	-33.11581	18.0	
2796.313	138.06836	-33.11921	19.8	
2796.495	138.06834	-33.12085	17.3	
2796.533	138.06834	-33.12119	21.6	
2796.897	138.06838	-33.12447	21.1	
2797.307	138.06838	-33.12817	18.1	
2797.829	138.06837	-33.13288	20.3	
2798.397	138.06841	-33.13800	14.7	
2798.933	138.06841	-33.14283	13.1	
2799.626	138.06837	-33.14908	12.3	
2800.257	138.06837	-33.15477	11.6	
2800.518	138.06811	-33.15711	10.4	
2800.800	138.06738	-33.15958	9.8	
2801.054	138.06697	-33.16184	5.9	
2801.427	138.06701	-33.16521	6.4	
2801.614	138.06751	-33.16684	7.6	
2801.901	138.06831	-33.16934	7.6	
2802.179	138.06833	-33.17184	7.4	
2802.908	138.06832	-33.17842	6.9	
2803.637	138.06833	-33.18499	6.0	
2804.226	138.06855	-33.19030	8.0	
2804.421	138.06934	-33.19193	7.6	
2804.617	138.07063	-33.19332	7.8	
2804.841	138.07256	-33.19453	12.7	
2805.407	138.07766	-33.19729	11.2	
2805.560	138.07916	-33.19785	14.0	
2805.779	138.08134	-33.19858	16.8	
2806.091	138.08432	-33.19986	18.3	
2806.404	138.08694	-33.20163	19.0	
2806.718	138.08916	-33.20376	21.4	
2807.251	138.09268	-33.20754	26.2	
2807.470	138.09413	-33.20910	28.1	
2807.722	138.09578	-33.21089	29.0	
2808.160	138.09866	-33.21402	34.6	
2808.694	138.10216	-33.21783	34.6	
2809.132	138.10504	-33.22095	38.7	
2809.634	138.10834	-33.22452	42.5	
2810.010	138.11082	-33.22720	46.9	
2810.355	138.11309	-33.22966	48.0	
2810.449	138.11371	-33.23032	49.3	
2810.927	138.11686	-33.23373	56.6	
2810.976	138.11718	-33.23407	56.1	
2811.020	138.11749	-33.23438	56.8	
2811.125	138.11818	-33.23512	58.2	
2811.233	138.11888	-33.23590	57.7	
2811.427	138.12033	-33.23716	61.8	
2811.509	138.12101	-33.23762	60.9	
2811.537	138.12123	-33.23779	60.0	
2811.685	138.12221	-33.23884	63.7	
2812.039	138.12401	-33.24165	63.5	
2812.459	138.12592	-33.24508	67.3	
2812.645	138.12706	-33.24646	67.1	
2812.708	138.12755	-33.24685	67.7	
2812.832	138.12855	-33.24759	71.3	
2812.988	138.12982	-33.24851	73.9	
2813.020	138.13008	-33.24869	74.8	
2813.332	138.13263	-33.25052	76.8	
2813.519	138.13414	-33.25163	80.6	
2813.832	138.13667	-33.25348	82.5	
2813.894	138.13717	-33.25385	81.6	
2814.175	138.13944	-33.25552	87.0	
2814.300	138.14045	-33.25626	89.7	
2814.488	138.14196	-33.25738	89.5	
2814.800	138.14447	-33.25925	97.1	
2814.956	138.14573	-33.26017	100.6	
2815.113	138.14700	-33.26110	99.8	
2815.362	138.14901	-33.26258	105.7	
2815.393	138.14926	-33.26277	105.0	
2815.705	138.15149	-33.26487	107.7	
2816.050	138.15348	-33.26749	107.5	
2816.394	138.15487	-33.27036	105.1	
2816.832	138.15631	-33.27412	104.5	
2817.489	138.15849	-33.27976	107.1	
2817.520	138.15859	-33.28002	107.2	
2817.676	138.15911	-33.28136	109.0	
2817.832	138.15963	-33.28270	113.8	
2818.177	138.16078	-33.28565	117.0	
2818.645	138.16268	-33.28956	115.3	
2819.019	138.16454	-33.29255	117.5	
2819.332	138.16632	-33.29494	122.9	
2819.456	138.16709	-33.29585	128.5	
2819.487	138.16729	-33.29608	128.5	
2819.581	138.16789	-33.29676	127.3	
2819.737	138.16892	-33.29787	130.1	
2819.862	138.16978	-33.29873	136.4	
2820.050	138.17112	-33.30000	139.0	
2820.549	138.17462	-33.30341	142.9	
2820.674	138.17544	-33.30430	145.8	
2821.175	138.17840	-33.30807	143.2	
2821.425	138.17975	-33.31002	139.0	
2821.457	138.17992	-33.31027	139.0	
2821.613	138.18076	-33.31149	135.3	
2821.706	138.18128	-33.31221	134.6	
2821.895	138.18231	-33.31367	129.3	
2822.050	138.18316	-33.31488	126.6	
2822.206	138.18397	-33.31611	127.0	
2822.238	138.18412	-33.31637	127.0	
2822.394	138.18475	-33.31767	122.3	
2822.488	138.18505	-33.31848	120.0	
2822.769	138.18551	-33.32098	117.0	
2823.019	138.18532	-33.32323	116.1	
2823.300	138.18447	-33.32566	110.7	
2823.737	138.18291	-33.32938	112.0	
2823.768	138.18280	-33.32964	112.8	
2824.331	138.18085	-33.33445	109.0	
2824.457	138.18042	-33.33552	106.9	
2824.519	138.18020	-33.33605	106.2	
2824.612	138.17989	-33.33685	104.9	
2825.018	138.17887	-33.34041	102.0	
2825.080	138.17877	-33.34096	102.4	
2825.488	138.17835	-33.34462	99.6	
2825.612	138.17824	-33.34574	94.9	
2825.773	138.17811	-33.34718	96.8	
2825.898	138.17800	-33.34831	95.8	
2826.243	138.17772	-33.35141	94.1	
2826.864	138.17717	-33.35699	94.0	
2827.530	138.17633	-33.36295	92.2	
2828.014	138.17549	-33.36726	87.1	
2828.075	138.17539	-33.36780	88.3	
2828.560	138.17454	-33.37212	85.6	
2829.258	138.17333	-33.37833	83.0	
2829.560	138.17274	-33.38101	80.5	
2829.914	138.17207	-33.38415	79.0	
2830.081	138.17174	-33.38563	77.7	
2830.311	138.17127	-33.38766	77.9	
2830.689	138.17051	-33.39101	74.2	
2831.281	138.16909	-33.39621	72.5	
2831.313	138.16900	-33.39649	73.2	
2831.716	138.16775	-33.39997	71.0	
2831.897	138.16717	-33.40153	63.9	
2832.378	138.16546	-33.40562	69.3	
2833.070	138.16280	-33.41145	70.8	
2833.732	138.16026	-33.41702	66.3	
2834.453	138.15750	-33.42310	66.2	
2835.146	138.15485	-33.42894	68.4	
2835.656	138.15318	-33.43332	65.6	
2835.988	138.15268	-33.43628	65.3	
2836.317	138.15271	-33.43925	66.3	
2836.647	138.15326	-33.44219	65.5	
2837.008	138.15439	-33.44530	69.2	
2837.699	138.15686	-33.45118	68.9	
2838.390	138.15931	-33.45706	71.1	
2839.172	138.16211	-33.46371	71.7	
2839.864	138.16460	-33.46959	73.7	
2840.316	138.16665	-33.47328	76.0	
2840.917	138.16980	-33.47802	76.1	
2841.459	138.17281	-33.48220	77.9	
2842.180	138.17726	-33.48753	78.9	
2842.631	138.17980	-33.49099	77.2	
2842.967	138.18114	-33.49380	79.6	
2843.834	138.18395	-33.50126	81.5	
2844.608	138.18646	-33.50791	82.9	
2845.258	138.18870	-33.51346	82.7	
2845.599	138.19048	-33.51615	83.7	
2845.938	138.19275	-33.51855	85.0	
2846.340	138.19587	-33.52106	86.0	
2847.083	138.20163	-33.52570	85.5	
2847.913	138.20806	-33.53090	87.3	
2848.439	138.21210	-33.53422	92.0	
2848.748	138.21420	-33.53638	92.0	
2849.057	138.21582	-33.53882	93.2	
2849.429	138.21719	-33.54197	90.1	
2850.142	138.21962	-33.54807	90.4	
2850.576	138.22094	-33.55182	94.3	
2850.823	138.22169	-33.55396	98.8	
2851.535	138.22380	-33.56013	102.1	
2851.937	138.22470	-33.56367	105.1	
2852.277	138.22471	-33.56674	107.0	
2852.742	138.22470	-33.57093	107.1	
2853.081	138.22469	-33.57399	111.4	
2853.453	138.22469	-33.57734	116.4	
2854.227	138.22469	-33.58432	117.1	
2854.475	138.22468	-33.58656	116.7	
2854.505	138.22468	-33.58683	115.7	
2854.567	138.22468	-33.58739	116.7	
2855.094	138.22467	-33.59214	115.0	
2855.156	138.22468	-33.59270	115.7	
2855.187	138.22468	-33.59298	116.1	
2855.744	138.22467	-33.59800	115.8	
2856.332	138.22466	-33.60330	118.4	
2856.952	138.22469	-33.60889	118.0	
2857.138	138.22478	-33.61056	118.0	
2857.663	138.22538	-33.61527	114.4	
2857.941	138.22574	-33.61776	114.1	
2858.003	138.22582	-33.61831	114.9	
2858.034	138.22586	-33.61859	114.9	
2858.809	138.22686	-33.62553	117.1	
2859.335	138.22730	-33.63026	118.0	
2859.552	138.22730	-33.63221	120.7	
2860.142	138.22732	-33.63753	121.6	
2860.761	138.22733	-33.64311	121.7	
2860.946	138.22734	-33.64478	119.5	
2861.008	138.22733	-33.64534	119.2	
2861.132	138.22734	-33.64646	119.4	
2861.875	138.22735	-33.65316	121.4	
2862.186	138.22710	-33.65595	124.0	
2862.341	138.22677	-33.65732	122.8	
2862.434	138.22651	-33.65813	123.2	
2862.836	138.22512	-33.66157	121.2	
2863.085	138.22426	-33.66369	116.9	
2863.208	138.22383	-33.66474	118.1	
2863.733	138.22202	-33.66923	121.7	
2863.764	138.22191	-33.66949	122.6	
2863.858	138.22159	-33.67029	125.0	
2863.920	138.22137	-33.67082	126.1	
2864.571	138.21912	-33.67638	127.1	
2864.602	138.21902	-33.67665	127.0	
2864.973	138.21773	-33.67981	128.5	
2865.158	138.21710	-33.68140	131.4	
2865.189	138.21699	-33.68166	131.0	
2865.406	138.21623	-33.68351	136.6	
2865.436	138.21613	-33.68377	136.4	
2865.653	138.21533	-33.68561	137.0	
2865.715	138.21507	-33.68612	137.8	
2865.994	138.21379	-33.68840	139.8	
2866.056	138.21351	-33.68891	141.5	
2866.303	138.21274	-33.69104	144.8	
2866.459	138.21245	-33.69242	145.4	
2866.954	138.21175	-33.69685	140.0	
2867.263	138.21174	-33.69963	139.7	
2867.789	138.21178	-33.70438	142.8	
2868.317	138.21162	-33.70913	141.4	
2868.502	138.21155	-33.71080	140.2	
2868.595	138.21150	-33.71164	141.6	
2868.936	138.21136	-33.71471	139.0	
2868.967	138.21134	-33.71499	139.0	
2869.090	138.21128	-33.71610	136.8	
2869.493	138.21108	-33.71973	134.1	
2869.524	138.21107	-33.72001	134.0	
2870.113	138.21081	-33.72531	131.9	
2870.701	138.21056	-33.73061	136.8	
2870.732	138.21055	-33.73089	136.2	
2870.886	138.21048	-33.73228	137.6	
2871.445	138.21023	-33.73731	138.6	
2871.692	138.21012	-33.73954	140.9	
2872.064	138.20997	-33.74289	139.6	
2872.467	138.20969	-33.74651	141.9	
2872.745	138.20963	-33.74902	137.7	
2872.932	138.20970	-33.75070	134.0	
2873.330	138.21021	-33.75427	131.3	
2873.454	138.21044	-33.75537	130.9	
2873.609	138.21074	-33.75674	131.0	
2873.949	138.21138	-33.75976	125.9	
2873.979	138.21144	-33.76003	124.7	
2874.289	138.21202	-33.76278	123.7	
2874.630	138.21230	-33.76585	122.6	
2875.188	138.21234	-33.77088	117.1	
2875.591	138.21216	-33.77451	115.5	
2875.622	138.21209	-33.77478	114.7	
2875.684	138.21191	-33.77532	116.8	
2875.715	138.21181	-33.77558	116.0	
2875.931	138.21078	-33.77733	112.6	
2876.426	138.20811	-33.78120	114.8	
2876.674	138.20717	-33.78329	117.2	
2876.923	138.20679	-33.78551	113.1	
2877.169	138.20696	-33.78773	114.0	
2877.416	138.20765	-33.78988	111.9	
2877.633	138.20854	-33.79169	109.1	
2877.663	138.20867	-33.79194	109.8	
2878.003	138.21008	-33.79477	105.7	
2878.220	138.21083	-33.79662	104.0	
2878.466	138.21109	-33.79883	102.9	
2878.933	138.21086	-33.80303	103.0	
2879.212	138.21042	-33.80552	103.0	
2879.613	138.20912	-33.80897	103.0	
2879.737	138.20869	-33.81003	100.3	
2879.892	138.20814	-33.81135	101.8	
2879.953	138.20792	-33.81187	101.5	
2880.511	138.20590	-33.81661	98.0	
2880.757	138.20453	-33.81851	97.4	
2880.819	138.20414	-33.81896	98.1	
2881.253	138.20159	-33.82224	97.3	
2881.531	138.20059	-33.82461	96.5	
2881.810	138.19965	-33.82700	96.7	
2881.873	138.19943	-33.82753	97.9	
2881.935	138.19922	-33.82806	96.2	
2881.965	138.19911	-33.82832	95.8	
2882.089	138.19868	-33.82938	94.8	
2882.151	138.19846	-33.82991	95.9	
2882.182	138.19836	-33.83017	95.4	
2882.213	138.19825	-33.83044	94.4	
2882.244	138.19814	-33.83070	94.0	
2882.368	138.19771	-33.83176	99.9	
2882.461	138.19739	-33.83255	97.1	
2882.523	138.19717	-33.83308	96.8	
2883.174	138.19489	-33.83863	93.0	
2883.916	138.19231	-33.84497	94.2	
2884.226	138.19124	-33.84762	91.0	
2884.691	138.18954	-33.85156	88.0	
2884.969	138.18798	-33.85370	86.8	
2885.525	138.18462	-33.85786	87.1	
2885.835	138.18307	-33.86034	86.8	
2886.176	138.18168	-33.86318	89.4	
2886.393	138.18096	-33.86505	89.8	
2886.549	138.18051	-33.86640	90.0	
2887.136	138.17871	-33.87148	93.5	
2887.446	138.17761	-33.87412	94.6	
2887.477	138.17750	-33.87438	95.8	
2887.973	138.17598	-33.87867	96.8	
2888.035	138.17581	-33.87921	96.1	
2888.653	138.17398	-33.88457	96.8	
2889.211	138.17197	-33.88931	96.0	
2889.768	138.16995	-33.89404	92.7	
2890.016	138.16933	-33.89622	90.0	
2890.201	138.16883	-33.89783	89.6	
2890.263	138.16859	-33.89835	85.9	
2890.387	138.16804	-33.89937	84.2	
2890.912	138.16544	-33.90358	85.5	
2891.128	138.16436	-33.90531	87.5	
2891.252	138.16376	-33.90631	89.3	
2891.501	138.16295	-33.90845	88.5	
2891.626	138.16275	-33.90956	90.2	
2891.872	138.16275	-33.91178	92.7	
2892.305	138.16286	-33.91568	91.6	
2892.770	138.16257	-33.91987	90.0	
2892.976	138.16241	-33.92172	89.7	
2893.002	138.16238	-33.92195	88.4	
2893.180	138.16213	-33.92354	87.8	
2893.504	138.16164	-33.92644	88.2	
2893.587	138.16162	-33.92718	89.0	
2893.608	138.16163	-33.92737	88.5	
2893.648	138.16163	-33.92773	88.0	
2893.668	138.16163	-33.92791	88.5	
2893.745	138.16164	-33.92861	89.1	
2893.934	138.16164	-33.93031	86.1	
2893.971	138.16165	-33.93065	86.4	
2894.104	138.16173	-33.93184	86.4	
2894.143	138.16181	-33.93219	86.9	
2894.309	138.16253	-33.93356	84.0	
2894.574	138.16415	-33.93553	84.9	
2894.790	138.16488	-33.93738	82.3	
2895.150	138.16545	-33.94059	85.6	
2895.245	138.16547	-33.94145	85.4	
2895.607	138.16535	-33.94471	87.2	
2895.823	138.16551	-33.94665	90.7	
2895.853	138.16559	-33.94691	91.9	
2896.062	138.16649	-33.94864	93.1	
2896.272	138.16788	-33.95014	92.0	
2896.725	138.17105	-33.95325	95.5	
2896.848	138.17191	-33.95410	98.7	
2896.940	138.17256	-33.95473	102.2	
2897.033	138.17321	-33.95537	103.2	
2897.127	138.17386	-33.95602	105.5	
2897.375	138.17560	-33.95772	109.2	
2897.467	138.17624	-33.95836	110.5	
2897.622	138.17733	-33.95942	113.4	
2897.745	138.17819	-33.96027	119.0	
2897.838	138.17884	-33.96091	120.1	
2897.932	138.17948	-33.96156	124.1	
2898.087	138.18056	-33.96263	125.1	
2898.272	138.18187	-33.96390	129.0	
2898.489	138.18340	-33.96538	134.0	
2898.706	138.18494	-33.96686	138.7	
2898.799	138.18564	-33.96746	137.9	
2898.924	138.18664	-33.96821	141.1	
2899.048	138.18769	-33.96891	145.1	
2899.140	138.18851	-33.96938	148.9	
2899.232	138.18936	-33.96982	152.0	
2899.325	138.19023	-33.97024	154.1	
2899.418	138.19112	-33.97062	156.8	
2899.511	138.19203	-33.97098	161.3	
2899.604	138.19292	-33.97137	167.6	
2899.729	138.19405	-33.97199	167.7	
2899.854	138.19512	-33.97269	169.7	
2900.041	138.19662	-33.97382	162.0	
2900.072	138.19686	-33.97401	162.1	
2900.166	138.19760	-33.97459	159.7	
2900.289	138.19857	-33.97535	156.2	
2900.382	138.19931	-33.97592	150.2	
2900.660	138.20156	-33.97758	151.4	
2900.814	138.20293	-33.97837	153.1	
2900.876	138.20349	-33.97868	154.2	
2900.937	138.20404	-33.97899	156.4	
2901.124	138.20554	-33.98012	155.5	
2901.279	138.20647	-33.98128	149.5	
2901.341	138.20678	-33.98178	148.1	
2901.434	138.20725	-33.98252	142.8	
2901.496	138.20756	-33.98301	140.8	
2901.558	138.20786	-33.98351	135.2	
2901.619	138.20817	-33.98400	134.6	
2901.682	138.20849	-33.98450	131.8	
2901.743	138.20880	-33.98499	129.6	
2901.836	138.20928	-33.98572	130.2	
2901.959	138.20992	-33.98670	130.4	
2902.301	138.21161	-33.98944	125.0	
2902.332	138.21176	-33.98969	123.8	
2902.425	138.21220	-33.99044	125.6	
2902.486	138.21249	-33.99094	123.7	
2902.673	138.21337	-33.99246	121.1	
2902.982	138.21478	-33.99498	119.7	
2903.075	138.21509	-33.99578	120.7	
2903.323	138.21549	-33.99799	118.0	
2903.571	138.21527	-34.00022	117.2	
2903.664	138.21513	-34.00105	117.1	
2904.285	138.21439	-34.00661	118.6	
2904.624	138.21427	-34.00967	122.7	
2904.934	138.21441	-34.01246	119.9	
2905.182	138.21456	-34.01469	121.0	
2905.708	138.21473	-34.01943	119.9	
2905.863	138.21439	-34.02080	116.8	
2906.298	138.21318	-34.02459	113.9	
2906.328	138.21308	-34.02485	112.2	
2906.391	138.21284	-34.02538	109.1	
2906.484	138.21242	-34.02614	103.7	
2906.546	138.21210	-34.02663	101.2	
2906.638	138.21162	-34.02736	96.8	
2906.731	138.21115	-34.02810	95.2	
2906.792	138.21088	-34.02860	95.0	
2906.885	138.21056	-34.02940	92.2	
2906.979	138.21032	-34.03022	91.2	
2907.134	138.20999	-34.03159	87.7	
2907.165	138.20992	-34.03187	88.0	
2907.382	138.20946	-34.03378	85.4	
2907.599	138.20903	-34.03571	82.6	
2907.692	138.20897	-34.03654	81.2	
2907.878	138.20900	-34.03822	80.0	
2907.971	138.20901	-34.03906	78.0	
2908.281	138.20908	-34.04185	70.3	
2908.343	138.20910	-34.04241	70.9	
2908.560	138.20913	-34.04437	69.1	
2908.652	138.20916	-34.04520	66.6	
2908.839	138.20920	-34.04688	65.2	
2909.056	138.20925	-34.04884	58.9	
2909.210	138.20928	-34.05023	58.0	
2909.241	138.20929	-34.05051	57.6	
2909.520	138.20934	-34.05302	56.0	
2909.551	138.20935	-34.05330	54.2	
2909.861	138.20916	-34.05609	51.1	
2910.047	138.20888	-34.05775	49.9	
2910.542	138.20803	-34.06216	44.4	
2910.604	138.20786	-34.06270	43.4	
2910.791	138.20730	-34.06432	38.6	
2911.100	138.20638	-34.06700	33.8	
2911.411	138.20566	-34.06974	33.0	
2911.442	138.20560	-34.07001	32.8	
2911.597	138.20528	-34.07138	27.0	
2912.124	138.20412	-34.07603	27.0	
2912.432	138.20284	-34.07860	24.0	
2912.525	138.20245	-34.07937	24.2	
2912.617	138.20206	-34.08014	24.2	
2913.145	138.19984	-34.08452	20.4	
2913.765	138.19723	-34.08967	16.2	
2914.540	138.19397	-34.09611	16.0	
2915.345	138.19061	-34.10281	17.0	
2915.997	138.18826	-34.10835	17.8	
2916.462	138.18658	-34.11230	14.7	
2917.174	138.18400	-34.11835	16.0	
2917.886	138.18143	-34.12441	13.1	
2918.599	138.17885	-34.13047	15.0	
2919.313	138.17626	-34.13653	14.5	
2920.025	138.17369	-34.14258	15.0	
2920.738	138.17111	-34.14864	13.9	
2920.861	138.17067	-34.14969	11.3	
2921.126	138.16971	-34.15194	13.0	
2921.362	138.16858	-34.15385	12.9	
2921.483	138.16772	-34.15467	11.6	
2921.513	138.16748	-34.15486	11.0	
2921.809	138.16501	-34.15656	10.3	
2922.181	138.16189	-34.15869	10.7	
2922.674	138.15781	-34.16156	10.9	
2922.860	138.15647	-34.16281	8.0	
2922.909	138.15619	-34.16319	8.1	
2923.104	138.15547	-34.16484	7.1	
2923.359	138.15515	-34.16712	10.5	
2923.663	138.15491	-34.16986	8.0	
2923.985	138.15464	-34.17275	8.0	
2924.363	138.15433	-34.17615	7.0	
2924.383	138.15430	-34.17633	7.0	
2924.423	138.15427	-34.17669	7.0	
2924.674	138.15406	-34.17894	8.6	
2924.690	138.15405	-34.17909	9.1	
2924.824	138.15393	-34.18029	8.9	
2924.837	138.15392	-34.18041	8.5	
2924.865	138.15389	-34.18066	7.6	
2925.047	138.15375	-34.18230	9.9	
2925.126	138.15368	-34.18301	8.4	
2925.134	138.15368	-34.18308	8.3	
2925.144	138.15366	-34.18317	8.2	
2925.276	138.15354	-34.18435	8.3	
2925.368	138.15349	-34.18518	8.4	
2925.398	138.15352	-34.18545	8.3	
2925.470	138.15379	-34.18606	7.8	
2925.545	138.15431	-34.18658	7.5	
2925.684	138.15548	-34.18737	7.1	
2925.744	138.15588	-34.18780	9.6	
2925.808	138.15619	-34.18831	7.1	
2926.009	138.15708	-34.18997	6.0	
2926.031	138.15718	-34.19015	6.5	
2926.189	138.15814	-34.19133	8.6	
2926.378	138.15983	-34.19229	9.1	
2926.498	138.16094	-34.19286	8.7	
2926.546	138.16138	-34.19309	9.1	
2926.693	138.16273	-34.19380	9.7	
2926.793	138.16365	-34.19428	7.6	
2926.844	138.16411	-34.19453	6.7	
2926.895	138.16457	-34.19478	5.6	
2926.971	138.16521	-34.19522	8.7	
2927.204	138.16683	-34.19683	9.2	
2927.308	138.16753	-34.19756	10.0	
2927.490	138.16876	-34.19885	9.0	
2927.597	138.16949	-34.19960	13.3	
2927.624	138.16967	-34.19979	11.9	
2927.898	138.17153	-34.20172	11.2	
2927.926	138.17171	-34.20192	11.8	
2928.009	138.17228	-34.20250	10.8	
2928.065	138.17265	-34.20290	10.7	
2928.092	138.17284	-34.20309	11.1	
2928.626	138.17657	-34.20677	9.0	
2928.710	138.17722	-34.20730	8.7	
2928.766	138.17768	-34.20763	9.6	
2928.793	138.17791	-34.20778	10.5	
2928.847	138.17836	-34.20809	10.8	
2928.873	138.17858	-34.20824	10.0	
2928.899	138.17880	-34.20838	10.2	
2928.925	138.17902	-34.20853	10.7	
2929.337	138.18247	-34.21089	8.7	
2929.395	138.18296	-34.21122	9.7	
2929.482	138.18369	-34.21172	10.3	
2929.602	138.18469	-34.21241	10.3	
2929.632	138.18495	-34.21258	9.9	
2929.693	138.18546	-34.21293	10.8	
2930.004	138.18806	-34.21471	10.0	
2930.355	138.19100	-34.21672	11.8	
2930.736	138.19438	-34.21870	14.1	
2931.182	138.19852	-34.22078	16.3	
2931.415	138.20041	-34.22218	15.0	
2931.652	138.20186	-34.22394	11.8	
2932.125	138.20436	-34.22767	10.1	
2932.188	138.20469	-34.22817	10.4	
2932.699	138.20740	-34.23219	12.0	
2932.730	138.20756	-34.23243	12.2	
2932.905	138.20849	-34.23381	13.4	
2933.259	138.21036	-34.23659	12.6	
2933.498	138.21162	-34.23848	7.7	
2933.709	138.21274	-34.24014	7.5	
2934.283	138.21578	-34.24465	8.0	
2934.548	138.21718	-34.24674	9.3	
2934.891	138.21900	-34.24944	10.0	
2934.948	138.21930	-34.24989	8.4	
2935.365	138.22151	-34.25317	6.4	
2935.530	138.22228	-34.25451	9.2	
2935.881	138.22327	-34.25757	9.1	
2935.981	138.22354	-34.25844	9.2	
2936.064	138.22375	-34.25917	7.5	
2936.088	138.22381	-34.25938	8.1	
2936.191	138.22405	-34.26029	10.0	
2936.455	138.22494	-34.26255	11.6	
2936.676	138.22619	-34.26425	11.0	
2936.896	138.22786	-34.26567	10.6	
2937.213	138.23050	-34.26750	14.0	
2937.435	138.23189	-34.26913	13.3	
2938.068	138.23527	-34.27410	12.3	
2938.257	138.23628	-34.27559	11.0	
2938.953	138.23998	-34.28106	9.9	
2939.333	138.24178	-34.28414	8.5	
2939.586	138.24226	-34.28639	9.0	
2939.966	138.24237	-34.28981	10.5	
2940.187	138.24299	-34.29174	10.6	
2940.441	138.24425	-34.29377	10.0	
2941.295	138.24881	-34.30048	10.0	
2942.024	138.25270	-34.30620	13.2	
2942.309	138.25422	-34.30844	14.6	
2943.196	138.25894	-34.31541	10.1	
2943.767	138.26199	-34.31989	12.3	
2944.589	138.26648	-34.32630	13.1	
2944.810	138.26815	-34.32773	12.7	
2945.064	138.27049	-34.32894	14.8	
2945.697	138.27648	-34.33175	12.4	
2945.949	138.27836	-34.33340	15.3	
2946.171	138.27956	-34.33514	15.7	
2946.456	138.28053	-34.33758	14.0	
2946.804	138.28200	-34.34047	15.3	
2947.375	138.28500	-34.34497	12.0	
2948.072	138.28856	-34.35052	13.0	
2948.356	138.28939	-34.35299	12.0	
2949.180	138.29151	-34.36020	14.0	
2949.465	138.29290	-34.36250	14.6	
2949.876	138.29484	-34.36584	13.6	
2950.288	138.29618	-34.36938	12.9	
2950.731	138.29787	-34.37312	13.1	
2951.142	138.30005	-34.37636	12.1	
2952.030	138.30479	-34.38333	13.5	
2952.886	138.30942	-34.39002	13.9	
2953.202	138.31156	-34.39225	13.9	
2953.962	138.31700	-34.39741	12.7	
2954.564	138.32102	-34.40170	14.2	
2955.609	138.32770	-34.40932	15.0	
2955.674	138.32811	-34.40979	15.0	
2956.243	138.33159	-34.41403	16.0	
2956.590	138.33309	-34.41691	15.0	
2956.938	138.33397	-34.41996	15.9	
2957.351	138.33439	-34.42366	13.1	
2957.668	138.33505	-34.42647	15.2	
2957.699	138.33515	-34.42674	15.5	
2958.047	138.33654	-34.42965	16.6	
2958.934	138.34078	-34.43684	15.1	
2959.505	138.34383	-34.44132	16.9	
2960.329	138.34838	-34.44772	19.0	
2960.581	138.35015	-34.44946	15.1	
2960.835	138.35231	-34.45088	15.6	
2961.499	138.35826	-34.45428	14.4	
2961.784	138.36057	-34.45600	14.4	
2962.165	138.36317	-34.45867	13.8	
2963.210	138.37023	-34.46606	17.0	
